45.5501,-75.29101,Clarence-Rockland,Ontario,,CA,Canada
48.1805,-53.96982,Clarenville-Shoal Harbour,Newfoundland and Labrador,,CA,Canada
50.03332,-113.58524,Claresholm,Alberta,,CA,Canada
70.46916,-68.59143,Clyde River,Nunavut,,CA,Canada
49.7167,-112.61854,Coaldale,Alberta,,CA,Canada
49.7464,-112.93246,Coalhurst,Alberta,,CA,Canada
45.13339,-71.79907,Coaticook,Quebec,Estrie,CA,Canada
43.95977,-78.16515,Cobourg,Ontario,,CA,Canada
51.18341,-114.46871,Cochrane,Alberta,,CA,Canada
54.46525,-110.18154,Cold Lake,Alberta,,CA,Canada
44.4834,-80.21638,Collingwood,Ontario,,CA,Canada
48.43293,-123.48591,Colwood,British Columbia,,CA,Canada
47.49989,-52.99806,Conception Bay South,Newfoundland and Labrador,,CA,Canada
43.80011,-79.48291,Concord,Ontario,,CA,Canada
45.85008,-73.23245,Contrecoeur,Quebec,Monteregie,CA,Canada
45.41675,-71.6324,Cookshire-Eaton,Quebec,Estrie,CA,Canada
49.28297,-122.75262,Coquitlam,British Columbia,,CA,Canada
48.95001,-57.95202,Corner Brook,Newfoundland and Labrador,,CA,Canada
46.22652,-63.21809,Cornwall,Prince Edward Island,,CA,Canada
45.01809,-74.72815,Cornwall,Ontario,,CA,Canada
45.46536,-73.66585,Cote-Saint-Luc,Quebec,,CA,Canada
49.68657,-124.9936,Courtenay,British Columbia,,CA,Canada
45.20008,-72.74913,Cowansville,Quebec,Monteregie,CA,Canada
45.96677,-73.46586,Crabtree,Quebec,Lanaudiere,CA,Canada
49.49991,-115.76879,Cranbrook,British Columbia,,CA,Canada
49.09987,-116.50211,Creston,British Columbia,,CA,Canada
51.43341,-114.03528,Crossfield,Alberta,,CA,Canada
49.61634,-125.03613,Cumberland,British Columbia,,CA,Canada
52.33339,-106.76792,Dalmeny,Saskatchewan,,CA,Canada
45.78337,-72.0158,Danville,Quebec,Estrie,CA,Canada
44.67134,-63.57719,Dartmouth,Nova Scotia,,CA,Canada
51.14941,-100.05023,Dauphin,Manitoba,,CA,Canada
46.20006,-72.13239,Daveluyville,Quebec,Mauricie,CA,Canada
55.75984,-120.2403,Dawson Creek,British Columbia,Peace River Regional District,CA,Canada
46.10012,-77.49949,Deep River,Ontario,,CA,Canada
49.16671,-57.43163,Deer Lake,Newfoundland and Labrador,,CA,Canada
42.91679,-81.41646,Delaware,Ontario,,CA,Canada
49.19082,-100.49477,Deloraine,Manitoba,,CA,Canada
45.36678,-73.54917,Delson,Quebec,Monteregie,CA,Canada
49.14399,-122.9068,Delta,British Columbia,,CA,Canada
44.20012,-77.04944,Deseronto,Ontario,,CA,Canada
45.53455,-73.90168,Deux-Montagnes,Quebec,Laurentides,CA,Canada
53.36683,-113.73533,Devon,Alberta,,CA,Canada
51.66681,-114.13529,Didsbury,Alberta,,CA,Canada
46.07844,-64.68735,Dieppe,New Brunswick,,CA,Canada
44.62188,-65.7586,Digby,Nova Scotia,,CA,Canada
48.8786,-72.23142,Dolbeau-Mistassini,Quebec,Saguenay/Lac-Saint-Jean,CA,Canada
45.49452,-73.82419,Dollard-Des Ormeaux,Quebec,,CA,Canada
42.98339,-81.06643,Dorchester,Ontario,,CA,Canada
45.4473,-73.75335,Dorval,Quebec,,CA,Canada
53.21682,-114.98544,Drayton Valley,Alberta,,CA,Canada
45.88336,-72.48241,Drummondville,Quebec,Centre-du-Quebec,CA,Canada
49.78334,-92.75032,Dryden,Ontario,,CA,Canada
48.78293,-123.70266,Duncan,British Columbia,,CA,Canada
50.63955,-93.23526,Ear Falls,Ontario,,CA,Canada
45.48338,-71.66577,East Angus,Quebec,Estrie,CA,Canada
53.55014,-113.46871,Edmonton,Alberta,,CA,Canada
53.58345,-116.43559,Edson,Alberta,,CA,Canada
50.05007,-114.8854,Elkford,British Columbia,,CA,Canada
53.90017,-110.9017,Elk Point,Alberta,,CA,Canada
46.38336,-82.63315,Elliot Lake,Ontario,,CA,Canada
50.5498,-119.15234,Enderby,British Columbia,,CA,Canada
47.81686,-79.8664,Englehart,Ontario,,CA,Canada
46.25837,-81.76649,Espanola,Ontario,,CA,Canada
50.65001,-102.08426,Esterhazy,Saskatchewan,,CA,Canada
49.13337,-102.98422,Estevan,Saskatchewan,,CA,Canada
43.65421,-79.56711,Etobicoke,Ontario,,CA,Canada
56.06675,-118.38606,Fairview,Alberta,,CA,Canada
55.73339,-117.20262,Falher,Alberta,,CA,Canada
45.28338,-72.98244,Farnham,Quebec,Monteregie,CA,Canada
46.70011,-75.44929,Ferme-Neuve,Quebec,Laurentides,CA,Canada
52.78345,-67.08204,Fermont,Quebec,Cote-Nord,CA,Canada
49.49996,-115.06871,Fernie,British Columbia,,CA,Canada
54.76824,-101.86497,Flin Flon,Manitoba,,CA,Canada
51.65001,-103.53431,Foam Lake,Saskatchewan,,CA,Canada
45.85011,-76.73272,Fort-Coulonge,Quebec,Outaouais,CA,Canada
42.90012,-78.93286,Fort Erie,Ontario,,CA,Canada
48.59988,-93.4003,Fort Frances,Ontario,,CA,Canada
49.71671,-113.41857,Fort Macleod,Alberta,,CA,Canada
56.72676,-111.38103,Fort McMurray,Alberta,,CA,Canada
67.43863,-134.88543,Fort McPherson,Northwest Territories,,CA,Canada
58.80533,-122.7002,Fort Nelson,British Columbia,,CA,Canada
53.71684,-113.2187,Fort Saskatchewan,Alberta,,CA,Canada
60.00029,-111.88543,Fort Smith,Northwest Territories,,CA,Canada
56.24988,-120.85292,Fort St. John,British Columbia,,CA,Canada
54.40007,-116.80238,Fox Creek,Alberta,,CA,Canada
45.94541,-66.66558,Fredericton,New Brunswick,,CA,Canada
49.11654,-117.55222,Fruitvale,British Columbia,,CA,Canada
48.7832,-54.21482,Gambo,Newfoundland and Labrador,,CA,Canada
44.33342,-76.16607,Gananoque,Ontario,,CA,Canada
48.83341,-64.48194,Gaspe,Quebec,Gaspesie-Iles-de-la-Madeleine,CA,Canada
45.47723,-75.70164,Gatineau,Quebec,Outaouais,CA,Canada
53.83345,-113.33531,Gibbons,Alberta,,CA,Canada
49.39539,-123.50555,Gibsons,British Columbia,Sunshine Coast Regional District,CA,Canada
50.63362,-96.99066,Gimli,Manitoba,,CA,Canada
68.62602,-95.87836,Gjoa Haven,Nunavut,,CA,Canada
46.19695,-59.95698,Glace Bay,Nova Scotia,,CA,Canada
43.75008,-81.71648,Goderich,Ontario,,CA,Canada
51.29995,-116.9689,Golden,British Columbia,,CA,Canada
45.40008,-72.73243,Granby,Quebec,Monteregie,CA,Canada
47.09995,-55.76504,Grand Bank,Newfoundland and Labrador,,CA,Canada
53.88335,-119.13585,Grande Cache,Alberta,,CA,Canada
55.16667,-118.80271,Grande Prairie,Alberta,,CA,Canada
48.93324,-55.66492,Grand Falls-Windsor,Newfoundland and Labrador,,CA,Canada
49.03309,-118.4356,Grand Forks,British Columbia,,CA,Canada
46.49,-80.99001,Greater Sudbury,Ontario,,CA,Canada
49.88336,-106.55122,Gravelbourg,Saskatchewan,,CA,Canada
44.91681,-79.36633,Gravenhurst,Ontario,,CA,Canada
44.25012,-76.94944,Greater Napanee,Ontario,,CA,Canada
49.73343,-87.16668,Greenstone,Ontario,,CA,Canada
44.98345,-64.89879,Greenwood,Nova Scotia,,CA,Canada
56.18339,-117.6027,Grimshaw,Alberta,,CA,Canada
43.54594,-80.25599,Guelph,Ontario,Wellington County,CA,Canada
60.75216,-137.51082,Haines Junction,Yukon,,CA,Canada
43.25011,-79.84963,Hamilton,Ontario,,CA,Canada
45.48064,-73.66307,Hampstead,Quebec,,CA,Canada
45.52876,-65.85354,Hampton,New Brunswick,,CA,Canada
51.91922,-123.04458,Hanceville,British Columbia,,CA,Canada
51.63343,-111.90181,Hanna,Alberta,,CA,Canada
44.15009,-81.03303,Hanover,Ontario,,CA,Canada
45.06685,-64.16544,Hantsport,Nova Scotia,,CA,Canada
53.31685,-60.33153,Happy Valley-Goose Bay,Newfoundland and Labrador,,CA,Canada
47.48325,-55.79833,Harbour Breton,Newfoundland and Labrador,,CA,Canada
50.24342,-63.60264,Havre-Saint-Pierre,Quebec,Cote-Nord,CA,Canada
45.60009,-74.61595,Hawkesbury,Ontario,,CA,Canada
60.81555,-115.79993,Hay River,Northwest Territories,,CA,Canada
49.8753,-97.40896,Headingley,Manitoba,,CA,Canada
49.68351,-83.66654,Hearst,Ontario,,CA,Canada
58.51688,-117.13605,High Level,Alberta,,CA,Canada
55.4334,-116.4858,High Prairie,Alberta,,CA,Canada
50.58341,-113.86867,High River,Alberta,,CA,Canada
53.40009,-117.58567,Hinton,Alberta,,CA,Canada
49.38299,-121.44144,Hope,British Columbia,,CA,Canada
49.21451,-84.77617,Hornepayne,Ontario,Algoma,CA,Canada
54.39976,-126.67008,Houston,British Columbia,,CA,Canada
45.45008,-74.14922,Hudson,Quebec,Monteregie,CA,Canada
52.85003,-102.38425,Hudson Bay,Saskatchewan,,CA,Canada
52.20005,-105.1255,Humboldt,Saskatchewan,,CA,Canada
45.08339,-74.16593,Huntingdon,Quebec,Monteregie,CA,Canada
45.33341,-79.21632,Huntsville,Ontario,,CA,Canada
43.61679,-81.29975,Huron East,Ontario,,CA,Canada
50.53336,-103.66775,Indian Head,Saskatchewan,,CA,Canada
43.03339,-80.88302,Ingersoll,Ontario,,CA,Canada
44.30011,-79.64964,Innisfil,Ontario,,CA,Canada
68.34986,-133.72181,Inuvik,Northwest Territories,,CA,Canada
50.51666,-116.03538,Invermere,British Columbia,,CA,Canada
63.74697,-68.51727,Iqaluit,Nunavut,,CA,Canada
48.76688,-80.68307,Iroquois Falls,Ontario,,CA,Canada
51.32372,-113.60475,Irricana,Alberta,,CA,Canada
52.88633,-118.05625,Jasper Park Lodge,Alberta,,CA,Canada
46.01677,-73.44915,Joliette,Quebec,Lanaudiere,CA,Canada
50.66648,-120.3192,Kamloops,British Columbia,,CA,Canada
51.56668,-101.90093,Kamsack,Saskatchewan,,CA,Canada
49.41694,-82.43308,Kapuskasing,Ontario,,CA,Canada
49.88307,-119.48568,Kelowna,British Columbia,,CA,Canada
46.43343,-63.64871,Kensington,Prince Edward Island,,CA,Canada
45.0771,-64.49605,Kentville,Nova Scotia,Kings County,CA,Canada
51.91682,-109.13479,Kerrobert,Saskatchewan,,CA,Canada
44.25011,-79.46632,Keswick,Ontario,,CA,Canada
52.78344,-111.85175,Killam,Alberta,,CA,Canada
49.18332,-99.66364,Killarney,Manitoba,,CA,Canada
49.67071,-115.9776,Kimberley,British Columbia,Regional District of East Kootenay,CA,Canada
51.46681,-109.16818,Kindersley,Saskatchewan,,CA,Canada
45.85007,-72.0658,Kingsey Falls,Quebec,Mauricie,CA,Canada
44.22976,-76.48098,Kingston,Ontario,,CA,Canada
45.45008,-73.86586,Kirkland,Quebec,,CA,Canada
48.14461,-80.03767,Kirkland Lake,Ontario,,CA,Canada
43.42537,-80.5112,Kitchener,Ontario,,CA,Canada
54.05244,-128.65342,Kitimat,British Columbia,,CA,Canada
67.82743,-115.09649,Kugluktuk,Nunavut,,CA,Canada
46.28339,-74.73255,Labelle,Quebec,Laurentides,CA,Canada
52.94626,-66.91137,Labrador City,Newfoundland and Labrador,,CA,Canada
49.51688,-96.50029,La Broquerie,Manitoba,,CA,Canada
45.21678,-72.51581,Lac-Brome,Quebec,Monteregie,CA,Canada
50.2536,-96.06116,Lac du Bonnet,Manitoba,,CA,Canada
45.65008,-74.33253,Lachute,Quebec,Laurentides,CA,Canada
54.7669,-111.96861,Lac La Biche,Alberta,,CA,Canada
45.58338,-70.88234,Lac-Megantic,Quebec,Estrie,CA,Canada
45.08338,-73.36585,Lacolle,Quebec,Monteregie,CA,Canada
52.46681,-113.7353,Lacombe,Alberta,,CA,Canada
48.99016,-123.81699,Ladysmith,British Columbia,Cowichan Valley Regional District,CA,Canada
48.82495,-124.05461,Lake Cowichan,British Columbia,,CA,Canada
43.16678,-81.93309,Lambton Shores,Ontario,,CA,Canada
53.76686,-112.80195,Lamont,Alberta,,CA,Canada
50.84999,-101.71763,Langenburg,Saskatchewan,,CA,Canada
48.44963,-123.50261,Langford,British Columbia,,CA,Canada
52.3668,-106.96793,Langham,Saskatchewan,,CA,Canada
49.10107,-122.65883,Langley,British Columbia,,CA,Canada
49.08297,-122.58589,Langley,British Columbia,,CA,Canada
51.85006,-105.03443,Lanigan,Saskatchewan,,CA,Canada
45.41678,-73.49917,La Prairie,Quebec,Monteregie,CA,Canada
55.10013,-105.28422,La Ronge,Saskatchewan,,CA,Canada
48.80019,-79.19964,La Sarre,Quebec,Abitibi-Temiscamingue,CA,Canada
45.82318,-73.4294,L'Assomption,Quebec,Lanaudiere,CA,Canada
47.43337,-72.7824,La Tuque,Quebec,Mauricie,CA,Canada
45.56995,-73.692,Laval,Quebec,Laval,CA,Canada
45.88338,-73.28245,Lavaltrie,Quebec,Lanaudiere,CA,Canada
49.05018,-76.98273,Lebel-sur-Quevillon,Quebec,Nord-du-Quebec,CA,Canada
53.26682,-113.55201,Leduc,Alberta,,CA,Canada
45.85008,-73.48246,L'Epiphanie,Quebec,Lanaudiere,CA,Canada
45.30008,-74.04922,Les Cedres,Quebec,,CA,Canada
45.28338,-74.23254,Les Coteaux,Quebec,Monteregie,CA,Canada
49.69999,-112.81856,Lethbridge,Alberta,,CA,Canada
49.24993,-55.04816,Lewisporte,Newfoundland and Labrador,,CA,Canada
45.38338,-73.9492,L'Ile-Perrot,Quebec,Monteregie,CA,Canada
49.45218,-123.2376,Lions Bay,British Columbia,Greater Vancouver Regional District,CA,Canada
45.97927,-81.9248,Little Current,Ontario,,CA,Canada
53.28346,-110.00157,Lloydminster,Saskatchewan,,CA,Canada
50.49976,-120.80253,Logan Lake,British Columbia,,CA,Canada
42.98339,-81.23304,London,Ontario,,CA,Canada
45.53121,-73.51806,Longueuil,Quebec,Monteregie,CA,Canada
45.68338,-73.78249,Lorraine,Quebec,Lanaudiere,CA,Canada
46.25594,-72.94145,Louiseville,Quebec,Mauricie,CA,Canada
50.24979,-118.96904,Lumby,British Columbia,,CA,Canada
50.65009,-104.86783,Lumsden,Saskatchewan,,CA,Canada
44.37847,-64.31658,Lunenburg,Nova Scotia,,CA,Canada
48.75018,-78.99962,Macamic,Quebec,Abitibi-Temiscamingue,CA,Canada
52.33344,-109.93484,Macklin,Saskatchewan,,CA,Canada
45.26678,-72.14909,Magog,Quebec,Estrie,CA,Canada
49.41668,-112.86856,Magrath,Alberta,,CA,Canada
48.13348,-78.13283,Malartic,Quebec,Abitibi-Temiscamingue,CA,Canada
46.38341,-75.96605,Maniwaki,Quebec,Outaouais,CA,Canada
56.91683,-117.61945,Manning,Alberta,,CA,Canada
49.91678,-109.48481,Maple Creek,Saskatchewan,,CA,Canada
49.21939,-122.60193,Maple Ridge,British Columbia,,CA,Canada
48.7501,-86.43322,Marathon,Ontario,,CA,Canada
45.43338,-73.16585,Marieville,Quebec,Monteregie,CA,Canada
43.86682,-79.2663,Markham,Ontario,,CA,Canada
52.28339,-106.66792,Martensville,Saskatchewan,,CA,Canada
47.16663,-55.14829,Marystown,Newfoundland and Labrador,,CA,Canada
45.74965,-73.59956,Mascouche,Quebec,Lanaudiere,CA,Canada
46.2286,-73.01917,Maskinonge,Quebec,Mauricie,CA,Canada
49.75018,-77.63277,Matagami,Quebec,Nord-du-Quebec,CA,Canada
46.31681,-78.69957,Mattawa,Ontario,,CA,Canada
53.95015,-115.13547,Mayerthorpe,Alberta,,CA,Canada
54.13348,-108.43471,Meadow Lake,Saskatchewan,,CA,Canada
50.05006,-110.66834,Medicine Hat,Alberta,,CA,Canada
52.86673,-104.61768,Melfort,Saskatchewan,,CA,Canada
49.26811,-100.99669,Melita,Manitoba,,CA,Canada
50.91671,-102.80099,Melville,Saskatchewan,,CA,Canada
45.31678,-73.74919,Mercier,Quebec,Monteregie,CA,Canada
50.11225,-120.7942,Merritt,British Columbia,,CA,Canada
48.38293,-123.53591,Metchosin,British Columbia,,CA,Canada
44.94284,-65.07022,Middleton,Nova Scotia,,CA,Canada
44.7501,-79.88296,Midland,Ontario,,CA,Canada
53.10013,-113.4687,Millet,Alberta,,CA,Canada
43.51681,-79.88294,Milton,Ontario,Halton,CA,Canada
50.24532,-99.84364,Minnedosa,Manitoba,,CA,Canada
45.65008,-74.08251,Mirabel,Quebec,Laurentides,CA,Canada
47.02895,-65.50186,Miramichi,New Brunswick,Northumberland County,CA,Canada
43.5789,-79.6583,Mississauga,Ontario,,CA,Canada
46.11594,-64.80186,Moncton,New Brunswick,,CA,Canada
46.16681,-62.64866,Montague,Prince Edward Island,,CA,Canada
46.55011,-75.4993,Mont-Laurier,Quebec,Laurentides,CA,Canada
45.50884,-73.58781,Montreal,Quebec,Montreal,CA,Canada
45.63202,-73.5075,Montreal-Est,Quebec,,CA,Canada
45.45286,-73.64918,Montreal-Ouest,Quebec,,CA,Canada
45.51675,-73.64918,Mont-Royal,Quebec,,CA,Canada
45.56678,-73.19915,Mont-Saint-Hilaire,Quebec,Monteregie,CA,Canada
46.21274,-74.58438,Mont-Tremblant,Quebec,Laurentides,CA,Canada
50.40005,-105.53445,Moose Jaw,Saskatchewan,,CA,Canada
50.13332,-101.66766,Moosomin,Saskatchewan,,CA,Canada
49.1919,-98.10136,Morden,Manitoba,,CA,Canada
53.80014,-113.65203,Morinville,Alberta,,CA,Canada
49.35499,-97.36567,Morris,Manitoba,,CA,Canada
47.51659,-52.78135,Mount Pearl,Newfoundland and Labrador,,CA,Canada
45.99666,-67.24028,Nackawic,New Brunswick,,CA,Canada
50.24987,-117.80226,Nakusp,British Columbia,,CA,Canada
49.16638,-123.94003,Nanaimo,British Columbia,,CA,Canada
50.35008,-113.76866,Nanton,Alberta,,CA,Canada
45.18648,-73.40468,Napierville,Quebec,Monteregie,CA,Canada
48.1668,-89.41683,Neebing,Ontario,,CA,Canada
50.22892,-99.46642,Neepawa,Manitoba,,CA,Canada
49.49985,-117.28553,Nelson,British Columbia,,CA,Canada
45.58344,-62.64863,New Glasgow,Nova Scotia,,CA,Canada
44.05011,-79.46631,Newmarket,Ontario,,CA,Canada
49.20678,-122.91092,New Westminster,British Columbia,,CA,Canada
43.10012,-79.06627,Niagara Falls,Ontario,,CA,Canada
46.21676,-72.61582,Nicolet,Quebec,Mauricie,CA,Canada
53.36678,-104.00092,Nipawin,Saskatchewan,,CA,Canada
49.60559,-97.04234,Niverville,Manitoba,,CA,Canada
42.8334,-80.38297,Norfolk County,Ontario,,CA,Canada
48.83328,-72.53209,Normandin,Quebec,Saguenay/Lac-Saint-Jean,CA,Canada
65.28201,-126.8329,Norman Wells,Northwest Territories,,CA,Canada
52.77972,-108.2967,North Battleford,Saskatchewan,,CA,Canada
46.3168,-79.46633,North Bay,Ontario,Nipissing District,CA,Canada
48.84133,-123.68596,North Cowichan,British Columbia,,CA,Canada
43.7251,-80.96723,North Perth,Ontario,,CA,Canada
48.66634,-123.41933,North Saanich,British Columbia,,CA,Canada
49.31636,-123.06934,North Vancouver,British Columbia,Fraser Valley Regional District,CA,Canada
43.76681,-79.4163,North York,Ontario,,CA,Canada
45.36678,-73.9325,Notre-Dame-de-l'Ile-Perrot,Quebec,Monteregie,CA,Canada
46.05007,-73.43245,Notre-Dame-des-Prairies,Quebec,Lanaudiere,CA,Canada
48.44964,-123.3026,Oak Bay,British Columbia,,CA,Canada
43.45011,-79.68292,Oakville,Ontario,,CA,Canada
45.46489,-74.08892,Oka,Quebec,Laurentides,CA,Canada
50.72885,-113.98281,Okotoks,Alberta,,CA,Canada
51.78341,-114.10199,Olds,Alberta,,CA,Canada
49.18306,-119.5524,Oliver,British Columbia,,CA,Canada
43.9168,-80.09967,Orangeville,Ontario,,CA,Canada
44.60868,-79.42068,Orillia,Ontario,,CA,Canada
45.13338,-73.99922,Ormstown,Quebec,Monteregie,CA,Canada
45.83512,-66.47917,Oromocto,New Brunswick,,CA,Canada
43.90012,-78.84957,Oshawa,Ontario,,CA,Canada
49.03306,-119.45237,Osoyoos,British Columbia,,CA,Canada
45.41117,-75.69812,Ottawa,Ontario,,CA,Canada
45.53338,-73.21585,Otterburn Park,Quebec,Monteregie,CA,Canada
51.50008,-107.05128,Outlook,Saskatchewan,,CA,Canada
